monthlycountrydis.site	monthlycountrydis.country	monthlycountrydis.dvisits	monthlycountrydis.dusers	monthlycountrydis.mvisits	monthlycountrydis.musers	monthlycountrydis.year	monthlycountrydis.month
chitai-gorod.ru*	414	115.53203950665339	115.53203950665339	0.0	0.0	17	6
chitai-gorod.ru*	702	539.0304172666924	539.0304172666924	0.0	0.0	17	6
chitai-gorod.ru*	124	3401.653563527856	3001.4004248878923	0.0	0.0	17	6
chitai-gorod.ru*	156	407.8660892752218	407.8660892752218	0.0	0.0	17	6
chitai-gorod.ru*	380	1503.0947139174416	1425.337916797544	0.0	0.0	17	6
chitai-gorod.ru*	764	849.182829915597	662.0795425558251	0.0	0.0	17	6
chitai-gorod.ru*	860	709.0804772620354	709.0804772620354	0.0	0.0	17	6
chitai-gorod.ru*	795	29.013986723046603	29.013986723046603	0.0	0.0	17	6
chitai-gorod.ru*	218	248.25543721015754	248.25543721015754	0.0	0.0	17	6
chitai-gorod.ru*	250	2987.8117623389794	2608.1303092529192	0.0	0.0	17	6
chitai-gorod.ru*	410	247.00865179593336	247.00865179593336	0.0	0.0	17	6
chitai-gorod.ru*	826	3461.015266755996	3078.963877985013	0.0	0.0	17	6
chitai-gorod.ru*	56	581.5556319471386	581.5556319471386	0.0	0.0	17	6
chitai-gorod.ru*	344	550.5713056514217	441.17649995832716	0.0	0.0	17	6
chitai-gorod.ru*	376	2537.501553416337	2466.8680642822933	0.0	0.0	17	6
chitai-gorod.ru*	440	1332.195733579219	1332.195733579219	0.0	0.0	17	6
chitai-gorod.ru*	792	2179.029409918743	2179.029409918743	1130.9078487344832	601.007836859335	17	6
chitai-gorod.ru*	246	964.6288915922214	964.6288915922214	0.0	0.0	17	6
chitai-gorod.ru*	116	113.86094776493553	113.86094776493553	0.0	0.0	17	6
chitai-gorod.ru*	276	20076.32981203054	17878.903197535805	0.0	0.0	17	6
chitai-gorod.ru*	372	129.31628281643412	129.31628281643412	0.0	0.0	17	6
chitai-gorod.ru*	724	815.3257381010029	815.3257381010029	0.0	0.0	17	6
chitai-gorod.ru*	756	768.684064512466	680.6291735043892	0.0	0.0	17	6
chitai-gorod.ru*	788	364.6461718485727	364.6461718485727	0.0	0.0	17	6
chitai-gorod.ru*	51	949.2139122012976	949.2139122012976	0.0	0.0	17	6
chitai-gorod.ru*	50	49.289715742273685	49.289715742273685	0.0	0.0	17	6
chitai-gorod.ru*	466	171.8696956709171	171.8696956709171	0.0	0.0	17	6
chitai-gorod.ru*	498	1625.0697874287694	1625.0697874287694	0.0	0.0	17	6
chitai-gorod.ru*	818	130.92915837270897	130.92915837270897	0.0	0.0	17	6
chitai-gorod.ru*	112	7043.7726938423775	6874.306089323693	0.0	0.0	17	6
chitai-gorod.ru*	368	85.85836167501829	85.85836167501829	0.0	0.0	17	6
chitai-gorod.ru*	496	94.336194147533	94.336194147533	0.0	0.0	17	6
chitai-gorod.ru*	528	6006.992486026419	5170.487540205325	43686.21976742667	21796.452463456655	17	6
chitai-gorod.ru*	752	804.0160473339026	644.6751977736014	0.0	0.0	17	6
chitai-gorod.ru*	784	1184.5508208026988	801.2595641476807	0.0	0.0	17	6
chitai-gorod.ru*	398	7678.715541868381	6447.542814634753	0.0	0.0	17	6
chitai-gorod.ru*	76	380.5038721276362	380.5038721276362	0.0	0.0	17	6
chitai-gorod.ru*	268	2963.5078008611777	2631.6573723345723	0.0	0.0	17	6
chitai-gorod.ru*	300	2085.841163238594	2085.841163238594	0.0	0.0	17	6
chitai-gorod.ru*	428	3415.6616575861676	3274.231208292518	0.0	0.0	17	6
chitai-gorod.ru*	492	299.90294442770926	299.90294442770926	0.0	0.0	17	6
chitai-gorod.ru*	620	172.15377113752385	172.15377113752385	0.0	0.0	17	6
chitai-gorod.ru*	203	1653.7276531918744	1653.7276531918744	0.0	0.0	17	6
chitai-gorod.ru*	234	277.2826892611873	277.2826892611873	0.0	0.0	17	6
chitai-gorod.ru*	682	140.68072470165012	140.68072470165012	0.0	0.0	17	6
chitai-gorod.ru*	233	499.42273863414556	499.42273863414556	0.0	0.0	17	6
chitai-gorod.ru*	40	650.3810196489848	650.3810196489848	0.0	0.0	17	6
chitai-gorod.ru*	360	156.05402847763645	97.53376779852276	0.0	0.0	17	6
chitai-gorod.ru*	392	983.6541327506711	983.6541327506711	0.0	0.0	17	6
chitai-gorod.ru*	616	1667.881216078428	1667.881216078428	6182.733878207472	3141.006734222078	17	6
chitai-gorod.ru*	840	17327.860065342116	15560.700985521416	0.0	0.0	17	6
chitai-gorod.ru*	36	257.7005889896736	257.7005889896736	0.0	0.0	17	6
chitai-gorod.ru*	100	1614.3976549843198	1614.3976549843198	0.0	0.0	17	6
chitai-gorod.ru*	196	82.56708802465299	82.56708802465299	0.0	0.0	17	6
chitai-gorod.ru*	356	48.39040628353479	48.39040628353479	0.0	0.0	17	6
chitai-gorod.ru*	484	200.83882418218477	200.83882418218477	0.0	0.0	17	6
chitai-gorod.ru*	804	33527.31901993745	32123.237260433096	28779.910846123035	15095.520223567839	17	6
chitai-gorod.ru*	643	1794533.9577442242	1592332.1261043535	2061709.8499943113	1560236.5234961142	17	7
chitai-gorod.ru*	578	1191.4095167926573	990.4502706848766	0.0	0.0	17	7
chitai-gorod.ru*	642	3823.1064504468773	3048.8836968308956	0.0	0.0	17	7
chitai-gorod.ru*	417	662.2003398223188	662.2003398223188	0.0	0.0	17	7
chitai-gorod.ru*	352	339.2783934725659	339.2783934725659	0.0	0.0	17	7
chitai-gorod.ru*	608	83.32803748795236	83.32803748795236	0.0	0.0	17	7
chitai-gorod.ru*	31	943.85958453526	943.85958453526	0.0	0.0	17	7
chitai-gorod.ru*	703	646.3706039510225	646.3706039510225	0.0	0.0	17	7
chitai-gorod.ru*	414	126.43296334293517	126.43296334293517	0.0	0.0	17	7
chitai-gorod.ru*	702	179.9164980831497	179.9164980831497	0.0	0.0	17	7
chitai-gorod.ru*	862	173.68489525079582	173.68489525079582	0.0	0.0	17	7
chitai-gorod.ru*	124	2696.471668004472	2631.4181657972185	0.0	0.0	17	7
chitai-gorod.ru*	156	330.7661774865379	330.7661774865379	0.0	0.0	17	7
chitai-gorod.ru*	348	705.446836555145	604.7261648067281	0.0	0.0	17	7
chitai-gorod.ru*	380	705.4508106813084	705.4508106813084	0.0	0.0	17	7
chitai-gorod.ru*	508	94.77565963336205	94.77565963336205	0.0	0.0	17	7
chitai-gorod.ru*	764	622.6168533527061	622.6168533527061	0.0	0.0	17	7
chitai-gorod.ru*	860	1399.06627038822	1360.1746935162782	0.0	0.0	17	7
chitai-gorod.ru*	795	27.693990333505557	27.693990333505557	0.0	0.0	17	7
chitai-gorod.ru*	250	2868.418823039502	2532.202432888984	0.0	0.0	17	7
chitai-gorod.ru*	442	1261.8229037640765	1026.5262004615095	0.0	0.0	17	7
chitai-gorod.ru*	762	110.81567214310161	110.81567214310161	0.0	0.0	17	7
chitai-gorod.ru*	826	6772.706866407983	6160.256900442174	0.0	0.0	17	7
chitai-gorod.ru*	344	483.1097519613086	483.1097519613086	0.0	0.0	17	7
chitai-gorod.ru*	376	2591.7009079438676	2591.7009079438676	0.0	0.0	17	7
chitai-gorod.ru*	440	2293.200702309491	2155.7211565231837	0.0	0.0	17	7
chitai-gorod.ru*	504	82.3056788115489	82.3056788115489	0.0	0.0	17	7
chitai-gorod.ru*	792	3511.745073347701	3294.6703059134725	0.0	0.0	17	7
chitai-gorod.ru*	214	151.69348370089446	151.69348370089446	0.0	0.0	17	7
chitai-gorod.ru*	246	2671.1405922942154	2471.5215056922875	0.0	0.0	17	7
chitai-gorod.ru*	276	13921.61249247228	13078.584768557876	12181.483389037126	5933.589772594886	17	7
chitai-gorod.ru*	372	876.1312539561758	594.5028345367951	0.0	0.0	17	7
chitai-gorod.ru*	724	2874.2263093464	2676.614711288442	261081.29236918024	125028.0315278016	17	7
chitai-gorod.ru*	756	1400.6335744199814	1339.6175147267527	0.0	0.0	17	7
chitai-gorod.ru*	51	1026.490284315467	971.190983411066	0.0	0.0	17	7
chitai-gorod.ru*	499	942.0720440341781	845.6118311965914	0.0	0.0	17	7
chitai-gorod.ru*	498	2535.5151301608616	2467.2335635244326	0.0	0.0	17	7
chitai-gorod.ru*	818	173.24052520880974	173.24052520880974	0.0	0.0	17	7
chitai-gorod.ru*	112	7272.139884691483	6708.9487729323555	0.0	0.0	17	7
chitai-gorod.ru*	208	380.1273115666828	380.1273115666828	0.0	0.0	17	7
chitai-gorod.ru*	400	212.51762580627445	212.51762580627445	0.0	0.0	17	7
chitai-gorod.ru*	528	8809.707150805745	8392.437671928583	13945.511718928426	7470.235611224103	17	7
chitai-gorod.ru*	688	84.64590155793479	84.64590155793479	0.0	0.0	17	7
chitai-gorod.ru*	752	1732.7480157118694	1476.2449048624635	0.0	0.0	17	7
chitai-gorod.ru*	784	338.22756479232066	338.22756479232066	0.0	0.0	17	7
chitai-gorod.ru*	398	10030.366185633997	8659.834091325421	0.0	0.0	17	7
chitai-gorod.ru*	12	78.72040414814059	49.20025259258787	0.0	0.0	17	7
chitai-gorod.ru*	76	369.01447624366887	369.01447624366887	0.0	0.0	17	7
chitai-gorod.ru*	268	3995.689168621937	3920.8065472513836	0.0	0.0	17	7
chitai-gorod.ru*	300	1835.971450645588	1693.8831639656958	0.0	0.0	17	7
chitai-gorod.ru*	428	2550.5222924509185	2550.5222924509185	0.0	0.0	17	7
chitai-gorod.ru*	620	284.94827747218807	284.94827747218807	0.0	0.0	17	7
chitai-gorod.ru*	203	3664.1017146912022	3572.650705522227	0.0	0.0	17	7
chitai-gorod.ru*	458	102.96740697018541	102.96740697018541	0.0	0.0	17	7
chitai-gorod.ru*	682	62.118043704789706	62.118043704789706	0.0	0.0	17	7
chitai-gorod.ru*	233	4865.416009450366	3139.6731062016456	0.0	0.0	17	7
chitai-gorod.ru*	40	1919.1839173607054	1799.2317198598555	0.0	0.0	17	7
chitai-gorod.ru*	392	1825.9787855495913	1825.9787855495913	0.0	0.0	17	7
chitai-gorod.ru*	616	2173.4404466883852	2173.4404466883852	0.0	0.0	17	7
chitai-gorod.ru*	840	11164.653132372476	9983.914160512482	0.0	0.0	17	7
chitai-gorod.ru*	100	3484.3030503052614	3089.587630309794	0.0	0.0	17	7
chitai-gorod.ru*	196	113.43576168625873	113.43576168625873	0.0	0.0	17	7
chitai-gorod.ru*	804	36428.902654287886	34838.3928031161	20389.554413119753	11387.155027191617	17	7
chitai-gorod.ru*	643	2011302.1830915743	1777844.513230188	2076882.866409326	1668160.7801165	17	8
chitai-gorod.ru*	578	653.9573327446659	653.9573327446659	0.0	0.0	17	8
chitai-gorod.ru*	642	4048.9716134325067	2792.0916762483666	0.0	0.0	17	8
chitai-gorod.ru*	417	901.397379430517	889.0049580187233	0.0	0.0	17	8
chitai-gorod.ru*	705	134.07511024404738	134.07511024404738	0.0	0.0	17	8
chitai-gorod.ru*	704	224.65916353997113	224.65916353997113	0.0	0.0	17	8
chitai-gorod.ru*	736	12.069430427293746	12.069430427293746	0.0	0.0	17	8
chitai-gorod.ru*	31	1512.9493659488633	1414.50364629792	0.0	0.0	17	8
chitai-gorod.ru*	191	87.88773997479046	87.88773997479046	0.0	0.0	17	8
chitai-gorod.ru*	703	317.97523413683786	317.97523413683786	0.0	0.0	17	8
chitai-gorod.ru*	414	117.21415948305855	117.21415948305855	0.0	0.0	17	8
chitai-gorod.ru*	124	2580.9868112037925	2422.344521650654	0.0	0.0	17	8
chitai-gorod.ru*	156	107.89163611169889	107.89163611169889	0.0	0.0	17	8
chitai-gorod.ru*	348	334.6346662802853	334.6346662802853	0.0	0.0	17	8
chitai-gorod.ru*	380	1308.848596842288	1147.4861110885952	0.0	0.0	17	8
chitai-gorod.ru*	764	192.60702280639435	192.60702280639435	0.0	0.0	17	8
chitai-gorod.ru*	860	921.0980154487092	891.7856507173872	0.0	0.0	17	8
chitai-gorod.ru*	795	845.2938021089684	825.6319485337057	0.0	0.0	17	8
chitai-gorod.ru*	250	3943.773704807165	3330.8946130611594	0.0	0.0	17	8
chitai-gorod.ru*	410	57.530703817655684	57.530703817655684	0.0	0.0	17	8
chitai-gorod.ru*	442	1542.460146429721	1542.460146429721	0.0	0.0	17	8
chitai-gorod.ru*	762	436.9785497618118	383.52736950310924	0.0	0.0	17	8
chitai-gorod.ru*	826	7472.901327834735	6538.815983209687	34912.56775446231	16017.854009370438	17	8
chitai-gorod.ru*	56	799.0964532184503	679.6558817982602	0.0	0.0	17	8
chitai-gorod.ru*	344	269.5958344572782	269.5958344572782	0.0	0.0	17	8
chitai-gorod.ru*	376	3783.841398086863	3783.841398086863	0.0	0.0	17	8
chitai-gorod.ru*	440	1761.7131497782011	1761.7131497782011	0.0	0.0	17	8
chitai-gorod.ru*	792	2365.8060808295713	2365.8060808295713	10237.215809124127	4336.02556440117	17	8
chitai-gorod.ru*	214	138.1803758016806	138.1803758016806	0.0	0.0	17	8
chitai-gorod.ru*	246	1802.3715144889647	1534.9592569876288	0.0	0.0	17	8
chitai-gorod.ru*	276	13182.166396363407	12554.337365361915	29675.117983138523	14720.786384332449	17	8
chitai-gorod.ru*	372	99.24499052864908	99.24499052864908	0.0	0.0	17	8
chitai-gorod.ru*	404	44.04012688435601	44.04012688435601	0.0	0.0	17	8
chitai-gorod.ru*	724	3476.966176420857	3476.966176420857	0.0	0.0	17	8
chitai-gorod.ru*	756	489.2039679633699	359.38560786750077	0.0	0.0	17	8
chitai-gorod.ru*	51	856.5650358857121	856.5650358857121	0.0	0.0	17	8
chitai-gorod.ru*	499	391.9148956662591	391.9148956662591	0.0	0.0	17	8
chitai-gorod.ru*	498	2547.6680960534063	2530.0695428818503	0.0	0.0	17	8
chitai-gorod.ru*	112	8856.804564834962	8613.558021079201	0.0	0.0	17	8
chitai-gorod.ru*	400	41.71912502802716	41.71912502802716	0.0	0.0	17	8
chitai-gorod.ru*	528	6489.615472592468	6276.380035986545	911.2895447360988	483.54691058398384	17	8
chitai-gorod.ru*	688	132.33626691034286	132.33626691034286	0.0	0.0	17	8
chitai-gorod.ru*	752	713.8028285594903	713.8028285594903	0.0	0.0	17	8
chitai-gorod.ru*	784	826.033941584141	625.2635213247652	0.0	0.0	17	8
chitai-gorod.ru*	398	9186.54539234085	8380.743425544879	0.0	0.0	17	8
chitai-gorod.ru*	462	112.34559884738938	112.34559884738938	0.0	0.0	17	8
chitai-gorod.ru*	268	1602.7316661448112	1602.7316661448112	0.0	0.0	17	8
chitai-gorod.ru*	300	455.99115342576283	455.99115342576283	0.0	0.0	17	8
chitai-gorod.ru*	428	3269.657712438058	3110.0106392376288	0.0	0.0	17	8
chitai-gorod.ru*	620	310.9113763312441	310.9113763312441	0.0	0.0	17	8
chitai-gorod.ru*	203	1928.4368080370423	1638.3554268031442	29018.8039782673	14248.674414094676	17	8
chitai-gorod.ru*	554	97.4078250150066	97.4078250150066	0.0	0.0	17	8
chitai-gorod.ru*	682	77.97982515632764	48.73739072270477	0.0	0.0	17	8
chitai-gorod.ru*	233	4464.999390530272	3358.069750900555	42486.417418092096	20393.75432603955	17	8
chitai-gorod.ru*	40	1345.952834792403	1345.952834792403	0.0	0.0	17	8
chitai-gorod.ru*	360	115.94044626548639	115.94044626548639	0.0	0.0	17	8
chitai-gorod.ru*	392	840.9123866373519	840.9123866373519	0.0	0.0	17	8
chitai-gorod.ru*	616	3460.7838076026114	3460.7838076026114	0.0	0.0	17	8
chitai-gorod.ru*	840	14608.841563034382	13404.266742051715	0.0	0.0	17	8
chitai-gorod.ru*	807	56.41035062389035	56.41035062389035	0.0	0.0	17	8
chitai-gorod.ru*	36	331.3132588422294	331.3132588422294	0.0	0.0	17	8
chitai-gorod.ru*	100	4525.198085168737	4290.197017623792	0.0	0.0	17	8
chitai-gorod.ru*	196	1324.6063512912997	1111.902376806046	0.0	0.0	17	8
chitai-gorod.ru*	484	169.43917119965795	169.43917119965795	0.0	0.0	17	8
chitai-gorod.ru*	804	42250.52531842755	38798.00610858532	53975.73671157931	26309.498215737105	17	8
