ga_analysis.dt	ga_analysis.site	ga_analysis.country	ga_analysis.pageviewmobile	ga_analysis.pageviewonline	ga_analysis.uniqmobile	ga_analysis.uniqonline	ga_analysis.visitsmobile	ga_analysis.visitsonline	ga_analysis.source	ga_analysis.weight	ga_analysis.year	ga_analysis.month	ga_analysis.panel_mobile_raw_visits	ga_analysis.panel_mobile_est_visits	ga_analysis.panel_desktop_raw_visits	ga_analysis.panel_desktop_est_visits
201701	gfycat.com	208	362511.0	1440322.0	106983.0	306475.0	134914.0	429108.0	qc	0.5	17	1	51.0	712061.4126865937	7515.310123210124	727344.2162577084
201701	hottopic.com	208	9983.0	17073.0	2652.0	3036.0	2996.0	3352.0	ga	0.3	17	1	1.0	40339.255637919676	17.0	1720.5464290172795
201705	landrover.com	208	4431.0	9634.0	1032.0	1312.0	1082.0	1421.0	ga	0.3	17	5	0.0	36472.11415305351	5.0	668.9885291321051
201703	loreal-paris.co.uk	208	2476.0	2700.0	828.0	621.0	895.0	655.0	ga	0.3	17	3	1.0	21311.88043811299	1.0	154.249372524141
201701	mouser.com	208	2577.0	16687.0	1085.0	5908.0	1150.0	6644.0	ga	0.3	17	1	0.0	0.0	66.4857142857143	8445.989992243476
201701	nofilmschool.com	208	9514.0	16012.0	5819.0	7442.0	7390.0	9987.0	qc	0.5	17	1	0.0	0.0	153.8857142857143	19175.62030633162
201701	pdc.tv	208	7732.0	12206.0	1464.0	1869.0	1990.0	2854.0	ga	0.3	17	1	1.0	72350.76252551739	12.571428571428571	1645.2356879712424
201703	prg.aero	208	1620.0	2401.0	431.0	408.0	495.0	462.0	ga	0.3	17	3	0.0	4821.4221400666665	2.0	364.25213893904555
201704	reason.com	208	1615.0	2081.0	1290.0	1358.0	1437.0	1596.0	qc	0.5	17	4	0.0	0.0	24.0	3536.3863013692826
201702	smartage.pl	208	63.0	152.0	36.0	49.0	37.0	55.0	ga	0.3	17	2	1.0	28175.055986950785	1.0	169.86284729304035
201705	snappcar.dk	208	19789.0	17313.0	5049.0	2708.0	6206.0	3286.0	ga	0.3	17	5	1.0	28409.01887328397	46.88571428571429	7537.443242656652
201702	spotify.com	208	1257061.0	5626951.0	476005.0	854754.0	591875.0	1402556.0	ga	0.3	17	2	11.0	347392.7874327434	1377.1285714285711	218397.10162972476
201702	teamliquidpro.com	208	740.0	2570.0	543.0	1504.0	559.0	1559.0	qc	0.5	17	2	1.0	11724.109772028394	21.0	2568.68815104107
201701	thecourier.com.au	208	314.0	88.0	104.0	57.0	110.0	57.0	ga	0.3	17	1	0.0	0.0	1.0	174.64344108235562
201702	ukclimbing.com	208	5098.0	9032.0	1161.0	1352.0	1563.0	2063.0	ga	0.3	17	2	0.0	0.0	5.6	837.7856700221614
201705	autogidas.lt	208	97321.0	22842.0	4213.0	1970.0	5970.0	2561.0	ga	0.3	17	5	2.0	67137.947003572	49.30000000000001	7590.320909960509
201701	autotrader.co.uk	208	449516.0	382930.0	5815.0	6683.0	8281.0	8079.0	ga	0.3	17	1	3.0	76244.21005561107	25.0	3341.717413672673
201702	avtobazar.ua	208	1260.0	615.0	310.0	185.0	350.0	200.0	ga	0.3	17	2	0.0	99519.42158525062	14.0	1745.4381403164741
201704	cnbc.com	208	18117.0	102552.0	7249.0	37561.0	10213.0	48240.0	qc	0.5	17	4	4.0	422336.1989151104	407.70952380952383	70053.8710451338
201701	eurogsm.ro	208	92.0	8.0	23.0	5.0	25.0	5.0	ga	0.3	17	1	0.0	856.2254190089877	1.0	181.72773303545003
201701	fantasti.cc	208	209121.0	222583.0	77292.0	90682.0	91513.0	104296.0	ga	0.3	17	1	7.0	115144.68518002347	359.4857142857143	50168.22308263408
201702	flir.com	208	1955.0	5539.0	728.0	1436.0	793.0	1532.0	ga	0.3	17	2	0.0	0.0	5.0	807.324056628558
201704	geeksvip.com	208	91779.0	18712.0	15223.0	2486.0	16158.0	2606.0	qc	0.5	17	4	1.0	126542.40142046996	18.0	2912.2932684500765
201704	generalassemb.ly	208	231.0	1714.0	159.0	654.0	168.0	788.0	ga	0.3	17	4	0.0	0.0	4.0	568.4070075829221
201702	gourmondo.de	208	266.0	1076.0	92.0	159.0	97.0	177.0	ga	0.3	17	2	0.0	0.0	1.0	166.87269298478364
201701	holidaypirates.com	208	1575.0	905.0	838.0	452.0	918.0	559.0	ga	0.3	17	1	0.0	0.0	10.6	1565.2252588786919
201701	immonet.de	208	20606.0	33000.0	3571.0	3476.0	4488.0	4373.0	ga	0.3	17	1	0.0	76171.66471921513	28.800000000000004	3725.8123449530653
201704	karar.com	208	10207.0	6618.0	2527.0	988.0	3037.0	1143.0	ga	0.3	17	4	0.0	0.0	15.6	2571.164643933067
201703	lightake.com	208	1086.0	2636.0	199.0	290.0	242.0	356.0	ga	0.3	17	3	0.0	0.0	3.0	549.7793943072603
201705	luben.tv	208	6589.0	9292.0	2904.0	2932.0	4443.0	4280.0	ga	0.3	17	5	1.0	105177.93681661472	52.28571428571429	8156.2610412394115
201702	m.ua	208	420.0	1008.0	153.0	231.0	173.0	267.0	ga	0.3	17	2	0.0	22517.61433365921	3.0	559.6266526472615
201704	minnavnehalskaede.dk	208	206429.0	66121.0	68473.0	15352.0	78675.0	17790.0	ga	0.3	17	4	0.0	0.0	53.68571428571429	9082.912299918473
201702	ovguide.com	208	16280.0	32068.0	6554.0	12723.0	6753.0	12940.0	ga	0.3	17	2	6.0	70598.75359802693	96.19999999999999	15057.20797339645
201701	pazaruvaj.com	208	1363.0	1520.0	425.0	431.0	494.0	464.0	ga	0.3	17	1	2.0	92062.31301691981	7.0	840.4756010608521
201702	plus.pl	208	2304.0	5508.0	989.0	1563.0	1092.0	1793.0	ga	0.3	17	2	1.0	79192.73084280184	14.0	2685.492873299036
201704	ponturi-bune.ro	208	4003.0	2278.0	1508.0	487.0	2263.0	699.0	ga	0.3	17	4	0.0	0.0	24.1	4092.8099844035323
201702	rosegal.com	208	2606.0	30731.0	648.0	3843.0	760.0	4725.0	ga	0.3	17	2	1.0	25632.506586539763	14.799999999999999	1812.843814036034
201701	skynewsarabia.com	208	51265.0	16106.0	27023.0	3953.0	35349.0	4923.0	ga	0.3	17	1	1.0	157275.36544025564	58.80000000000001	7098.868127535508
201704	stern.de	208	56617.0	83539.0	23283.0	13434.0	26792.0	18719.0	ga	0.3	17	4	1.0	62128.011686107544	32.2	5702.439817295616
201705	tripsta.pl	208	272.0	360.0	58.0	118.0	68.0	130.0	ga	0.3	17	5	0.0	2463.833417878255	1.0	104.54973103427099
201701	unicef.dk	208	28354.0	75667.0	15807.0	34370.0	17350.0	39183.0	ga	0.3	17	1	0.0	43622.86701008713	110.17142857142856	13470.912889113113
201703	airbnb.com	208	142705.0	696145.0	42518.0	87506.0	53765.0	120012.0	ga	0.3	17	3	34.0	509783.7608691084	889.3523809523809	146599.06092707155
201701	audi.dk	208	366707.0	537936.0	67363.0	88156.0	76360.0	101181.0	ga	0.3	17	1	1.0	5642.121280971617	215.6523809523809	28595.09295490648
201702	bhphotovideo.com	208	32539.0	70830.0	13486.0	27419.0	15572.0	32495.0	ga	0.3	17	2	4.0	159436.32909149045	456.87142857142857	69513.06259796771
201701	business2community.com	208	772.0	2854.0	626.0	2333.0	657.0	2478.0	qc	0.5	17	1	1.0	40187.62956467969	37.2	4970.137616634596
201701	dailydot.com	208	38086.0	32023.0	32568.0	23002.0	33794.0	24335.0	ga	0.3	17	1	1.0	42649.89465445266	340.2	41611.835757510926
201705	dailyfx.com	208	5554.0	12963.0	2107.0	4445.0	3872.0	6538.0	ga	0.3	17	5	1.0	77288.38334666751	57.54285714285714	10052.75949352954
201703	durex.co.uk	208	1485.0	1261.0	753.0	380.0	801.0	418.0	ga	0.3	17	3	0.0	0.0	3.0	470.8230048924639
201703	ekspertlisten.dk	208	20088.0	28254.0	5832.0	6949.0	6343.0	7167.0	ga	0.3	17	3	1.0	53297.0722800904	23.6	3846.3316834607976
201702	firecams.com	208	159957.0	75787.0	10494.0	6838.0	18450.0	11765.0	ga	0.3	17	2	2.0	43969.52676156299	23.094805194805197	3686.5332692749
201705	flixbus.de	208	9398.0	17205.0	3343.0	3663.0	3732.0	4201.0	ga	0.3	17	5	2.0	115911.04845160038	20.2	3316.2710821996425
201703	freebitco.in	208	44301.0	21979.0	4321.0	7166.0	31988.0	15717.0	ga	0.3	17	3	0.0	0.0	100.93854602569772	13405.647983762141
201703	ighome.com	208	142.0	924.0	28.0	471.0	32.0	687.0	qc	0.5	17	3	2.0	42858.68544558163	757.2579440167676	106303.29940117923
201705	indianexpress.com	208	46874.0	52112.0	14673.0	11563.0	21900.0	13388.0	ga	0.3	17	5	2.0	249214.8802694801	56.2	8557.81022489474
201704	macrumors.com	208	129708.0	144539.0	60568.0	74417.0	84907.0	93417.0	qc	0.5	17	4	1.0	104259.82420119122	618.8714285714285	95409.84219863897
201702	mtv.com.lb	208	47891.0	34688.0	11594.0	3773.0	17145.0	6812.0	ga	0.3	17	2	1.0	46270.41397520283	18.6	3269.453961187073
201703	news-medical.net	208	8592.0	6769.0	7189.0	5414.0	7622.0	5636.0	qc	0.5	17	3	1.0	155577.69867301214	30.6	4928.097492602106
201703	newsbomb.gr	208	3103.0	1421.0	1218.0	522.0	1566.0	783.0	ga	0.3	17	3	2.0	204983.1317507642	8.0	1255.1316227214338
201703	onlinemetals.com	208	161.0	515.0	37.0	132.0	39.0	137.0	ga	0.3	17	3	0.0	0.0	2.0	222.8129644414594
201705	photographyblog.com	208	6289.0	12498.0	2215.0	3533.0	2546.0	4016.0	ga	0.3	17	5	0.0	0.0	48.400000000000006	7900.793169986003
201702	pinknews.co.uk	208	23750.0	12026.0	18972.0	6594.0	20974.0	7134.0	ga	0.3	17	2	0.0	0.0	76.2	11824.742292622312
201702	plus500.com	208	1581.0	2258.0	886.0	1201.0	1226.0	1563.0	ga	0.3	17	2	0.0	0.0	14.0	2478.99496211055
201702	salon.com	208	17925.0	18060.0	12631.0	11467.0	13830.0	12433.0	ga	0.3	17	2	0.0	3535.4948695238286	168.79999999999995	25774.017459684175
201705	songlyrics.com	208	8634.0	8027.0	5358.0	5209.0	5914.0	5434.0	ga	0.3	17	5	0.0	0.0	52.6	8195.86469130739
201701	tine.no	208	8062.0	7648.0	3913.0	2845.0	4444.0	3221.0	ga	0.3	17	1	0.0	0.0	15.6	2211.7076939568187
201705	tomtop.com	208	113489.0	130231.0	50721.0	36044.0	70872.0	47438.0	ga	0.3	17	5	1.0	37253.18888875893	287.4	42677.66658198623
201701	topix.com	208	33766.0	33008.0	7542.0	7223.0	8435.0	8180.0	qc	0.5	17	1	1.0	7654.717405847388	52.0	6214.728290834176
201701	travelzoo.com	208	3198.0	4889.0	1314.0	1410.0	1634.0	2101.0	ga	0.3	17	1	1.0	33302.54063377669	5.0	685.7968703619032
201702	aeg.dk	208	24661.0	31429.0	9142.0	7856.0	10661.0	9157.0	ga	0.3	17	2	0.0	0.0	31.799999999999997	4831.474245010659
201705	agropijaca.com	208	65.0	80.0	29.0	45.0	30.0	46.0	ga	0.3	17	5	0.0	57274.21272070882	1.0	178.91980042413715
201703	analdin.com	208	167820.0	124663.0	58273.0	57980.0	68797.0	69658.0	ga	0.3	17	3	10.0	186003.29723702234	236.48571428571424	41555.572279363696
201701	ctxt.es	208	380.0	1172.0	257.0	276.0	295.0	317.0	ga	0.3	17	1	0.0	4014.2132244787153	3.0	336.95200490624677
201701	cultbeauty.co.uk	208	89079.0	103778.0	14833.0	11009.0	19230.0	14440.0	ga	0.3	17	1	3.0	72729.37549861708	47.4	5309.021593222424
201705	edreams.com	208	3762.0	49294.0	965.0	7789.0	1098.0	9619.0	ga	0.3	17	5	1.0	128428.3414547002	56.6	9425.076925866937
201704	hunkemoller.dk	208	507288.0	360234.0	87347.0	36990.0	102379.0	42015.0	ga	0.3	17	4	0.0	27838.651277967092	132.8	21807.66329416159
201701	mysupermarket.co.uk	208	4031.0	4766.0	1747.0	1654.0	1873.0	1816.0	ga	0.3	17	1	0.0	25050.740837483685	30.666666666666664	3711.6719713382536
201703	navne.dk	208	23320.0	40299.0	8804.0	12541.0	9113.0	12998.0	qc	0.5	17	3	1.0	161169.31060563563	33.0	5189.814962936848
201702	ohsheglows.com	208	3742.0	4089.0	1840.0	1527.0	2369.0	1902.0	qc	0.5	17	2	4.0	33981.47274422175	15.0	2270.943776331947
201704	panoramafirm.pl	208	4620.0	5634.0	1991.0	2574.0	2156.0	2728.0	ga	0.3	17	4	1.0	27495.661630257404	9.0	1614.8515333930852
201704	pprune.org	208	17136.0	13341.0	2333.0	1807.0	3663.0	2644.0	ga	0.3	17	4	0.0	0.0	12.6	2272.242871988514
201701	samlino.dk	208	136900.0	134848.0	48191.0	38562.0	54708.0	42703.0	ga	0.3	17	1	7.0	121798.17279348969	332.2193473193473	55831.75900342276
201705	selvsalg.dk	208	208244.0	174379.0	106812.0	61617.0	120947.0	76952.0	ga	0.3	17	5	2.0	96906.23908894909	284.4714285714286	46620.77201570842
201704	wqxr.org	208	554.0	872.0	245.0	328.0	369.0	472.0	qc	0.5	17	4	0.0	2496.354543026381	2.0	387.12411366902154
201703	zalando.dk	208	1.3476239E7	1.7911415E7	1384101.0	1113433.0	1811822.0	1523624.0	ga	0.3	17	3	30.0	539982.5331503302	4608.0952380952385	728003.9972244034
201702	bag.dk	208	55053.0	238035.0	14510.0	117884.0	16413.0	119192.0	ga	0.3	17	2	1.0	32311.16425134976	28.6	4558.8818056448345
201703	bilbasen.dk	208	8982124.0	1.7521011E7	1347217.0	1332316.0	1803399.0	2043167.0	ga	0.3	17	3	103.0	1633458.9937746848	5696.8844155844145	903972.8455557652
201702	cebit.de	208	2484.0	12297.0	784.0	2038.0	927.0	2440.0	ga	0.3	17	2	0.0	0.0	21.2	3505.22216119751
201703	cosmopolitan.it	208	1408.0	561.0	598.0	219.0	610.0	227.0	ga	0.3	17	3	1.0	42578.87208512428	3.6	637.72454062576
201701	epa.gov	208	2191.0	21091.0	1359.0	5852.0	1509.0	6841.0	ga	0.3	17	1	0.0	0.0	34.4	4344.508326090194
201705	festicket.com	208	41125.0	47274.0	23422.0	20361.0	26547.0	22944.0	ga	0.3	17	5	1.0	119148.59838541938	102.99999999999999	16049.04137084269
201705	filadelfia.dk	208	8889.0	14451.0	2486.0	3065.0	2790.0	3327.0	ga	0.3	17	5	0.0	0.0	8.0	1190.7056252217612
201703	goodtoknow.co.uk	208	54384.0	21994.0	6992.0	3390.0	7666.0	3542.0	ga	0.3	17	3	0.0	4388.515137625292	47.4	7083.17097077253
201705	nastygal.com	208	18581.0	32054.0	4372.0	5147.0	4995.0	5800.0	ga	0.3	17	5	0.0	10722.765951683561	43.28571428571429	7031.047566920847
201701	nbcnews.com	208	8759.0	40843.0	4506.0	16031.0	5336.0	18749.0	qc	0.5	17	1	4.0	75038.83138543394	265.99999999999994	32693.1595691685
201704	nexusmods.com	208	36962.0	817810.0	6834.0	47325.0	9118.0	79010.0	qc	0.5	17	4	3.0	149685.99567901957	1843.51371961372	212886.98528518318
201704	peekyou.com	208	5292.0	5249.0	2917.0	3082.0	3301.0	3447.0	qc	0.5	17	4	0.0	4070.2800189560808	24.0	4081.897471056316
201701	peterhahn.dk	208	597645.0	795417.0	49751.0	45101.0	61189.0	54744.0	ga	0.3	17	1	1.0	138759.04354070814	96.39999999999999	12371.2841462126
201703	rcmart.com	208	4235.0	5940.0	754.0	728.0	878.0	856.0	ga	0.3	17	3	11.0	196030.29049679468	5.0	912.5831875378797
201705	smoke-it.dk	208	145362.0	117893.0	27112.0	14505.0	34172.0	17465.0	ga	0.3	17	5	1.0	28818.29977260074	187.20000000000002	28141.8352208511
201705	sprzedajemy.pl	208	18648.0	19076.0	6467.0	5114.0	7196.0	5697.0	ga	0.3	17	5	7.0	226211.5652475721	25.6	4270.816298019915
201702	thestar.com.my	208	5629.0	3014.0	2245.0	1564.0	2568.0	1685.0	ga	0.3	17	2	0.0	0.0	11.0	1656.7066074213103
201704	utorrent.com	208	539.0	107775.0	302.0	80922.0	318.0	83017.0	qc	0.5	17	4	1.0	228987.8353162319	1055.8000000000002	156412.03986058632
201704	vpuzo.com	208	300.0	573.0	198.0	233.0	229.0	281.0	ga	0.3	17	4	1.0	65939.48704076014	2.0	387.6036971783714
201701	weddingplanninghints.com	208	43103.0	108528.0	5016.0	9151.0	5311.0	11048.0	ga	0.3	17	1	0.0	0.0	26.6	3504.3876231670197
201704	xeroly.com	208	5808.0	2364.0	3521.0	1321.0	3689.0	1398.0	ga	0.3	17	4	0.0	0.0	11.6	2261.7179888982632
201704	yallakora.com	208	5381.0	5673.0	2112.0	1728.0	2689.0	1921.0	ga	0.3	17	4	0.0	0.0	15.6	2925.5829754475594
201705	yelp.com	208	126932.0	119398.0	57833.0	53587.0	61172.0	56312.0	qc	0.5	17	5	2.0	34628.91811401422	397.4000000000001	64235.39705320859
201702	youngpornvideos.com	208	106241.0	78812.0	15752.0	13538.0	17068.0	14696.0	ga	0.3	17	2	0.0	7884.364486924089	55.58571428571429	9664.978430559551
201705	yourmechanic.com	208	2842.0	2671.0	2268.0	1824.0	2387.0	1955.0	ga	0.3	17	5	0.0	0.0	10.0	1376.717459030032
201704	5.ua	208	1624.0	1035.0	843.0	591.0	1062.0	668.0	ga	0.3	17	4	0.0	0.0	1.0	132.78968378966817
201705	biggboss10.me	208	4632.0	2159.0	1920.0	731.0	2465.0	955.0	ga	0.3	17	5	2.0	113708.51311753545	2.0	314.8504865532463
201704	brobible.com	208	56745.0	30106.0	11826.0	6037.0	15134.0	6892.0	ga	0.3	17	4	0.0	0.0	97.59999999999998	15878.165598550517
201701	cyberport.de	208	893.0	5511.0	283.0	1341.0	354.0	1611.0	ga	0.3	17	1	0.0	0.0	14.0	1809.2601440724222
201705	enikos.gr	208	6277.0	13815.0	1824.0	1024.0	2928.0	5251.0	ga	0.3	17	5	1.0	49311.84956437092	12.0	2024.6025745984693
201702	europages.dk	208	12427.0	21793.0	4987.0	6954.0	5192.0	7232.0	ga	0.3	17	2	1.0	13711.181045883955	14.0	2143.5018690345373
201702	forum.hr	208	5489.0	5530.0	2190.0	1590.0	2420.0	2310.0	ga	0.3	17	2	0.0	0.0	7.0	1063.5894213966453
201702	idealo.co.uk	208	3961.0	5919.0	2166.0	2583.0	2333.0	2809.0	ga	0.3	17	2	0.0	0.0	24.6	3883.3973476037822
201701	iskysoft.com	208	3171.0	14893.0	2509.0	8345.0	2665.0	8764.0	ga	0.3	17	1	0.0	0.0	73.6	8215.548582610054
201705	jaeger-lecoultre.com	208	2832.0	3981.0	589.0	552.0	697.0	703.0	ga	0.3	17	5	0.0	0.0	2.0	333.55362904502033
201703	kurs.com.ua	208	437.0	1163.0	246.0	360.0	313.0	601.0	ga	0.3	17	3	1.0	27288.251835111925	27.07142857142857	6143.097676419791
201704	lazygirls.info	208	11663.0	35151.0	957.0	1979.0	1715.0	4208.0	qc	0.5	17	4	0.0	0.0	106.51904761904764	14290.461814464412
201705	linoit.com	208	224.0	4180.0	144.0	1136.0	163.0	1390.0	ga	0.3	17	5	1.0	72294.5774206676	2.0	245.10733392297377
201703	lot.com	208	38801.0	104858.0	5062.0	10020.0	6272.0	12168.0	ga	0.3	17	3	2.0	143383.39560995376	58.08571428571428	9375.32557970886
201705	nudez.com	208	75082.0	107628.0	44372.0	47304.0	51428.0	57297.0	ga	0.3	17	5	1.0	53887.19813905739	233.99999999999994	38349.59145555261
201703	okeydoc.ru	208	334.0	165.0	272.0	117.0	298.0	117.0	ga	0.3	17	3	0.0	0.0	3.0	534.6260882456982
201703	psl-t20.com	208	208.0	290.0	111.0	130.0	129.0	145.0	ga	0.3	17	3	0.0	0.0	1.0	175.1824966145219
201705	refinery29.com	208	54223.0	87706.0	35371.0	16150.0	40360.0	18227.0	ga	0.3	17	5	1.0	72543.57015597973	221.39999999999995	33423.88308090817
201703	stronglifts.com	208	3035.0	3754.0	1803.0	1916.0	2156.0	2215.0	ga	0.3	17	3	0.0	0.0	34.58571428571429	4958.336718413813
201704	thesims.com	208	61668.0	114600.0	23554.0	28447.0	28627.0	34058.0	ga	0.3	17	4	1.0	67095.93347029688	90.19999999999999	15571.696956852706
201703	travelfree.info	208	2713.0	4723.0	1459.0	1319.0	1697.0	1767.0	ga	0.3	17	3	0.0	11725.412083217743	13.0	2415.0935893836627
201703	uber.com	208	231549.0	88625.0	56759.0	20224.0	101496.0	24148.0	ga	0.3	17	3	4.0	88257.00901122284	102.80000000000001	15340.946498476063
201704	yelp.de	208	17121.0	6173.0	7147.0	2800.0	7550.0	2885.0	qc	0.5	17	4	0.0	0.0	14.0	2632.4156390669727
201704	6arbyat.com	208	5752.0	2587.0	1033.0	248.0	1273.0	272.0	ga	0.3	17	4	0.0	1923.75238860566	1.0	138.58785837271205
201703	9to5mac.com	208	107404.0	117561.0	32753.0	33668.0	43987.0	44699.0	ga	0.3	17	3	0.0	0.0	435.8233766233767	57959.57158659491
201705	ayzdorov.ru	208	1164.0	692.0	934.0	553.0	1025.0	583.0	ga	0.3	17	5	0.0	0.0	12.6	1875.3640517365534
201703	billboard.com	208	218891.0	270461.0	35775.0	29669.0	39636.0	32943.0	ga	0.3	17	3	2.0	48413.332176386386	414.1428571428572	57450.0727462676
201702	bullguard.com	208	39332.0	102069.0	27527.0	69442.0	38228.0	99322.0	ga	0.3	17	2	12.0	260196.50013115915	80.8	13270.037962190105
201705	clixsense.com	208	12562.0	107308.0	769.0	4875.0	1494.0	11634.0	qc	0.5	17	5	0.0	0.0	66.29480519480519	9654.13301305189
201703	dachix.com	208	8.0	1399.0	7.0	550.0	7.0	574.0	ga	0.3	17	3	0.0	0.0	5.0	768.2010695263606
201701	eonline.com	208	611.0	154.0	219.0	68.0	226.0	83.0	qc	0.5	17	1	1.0	31336.080767476356	218.79999999999995	26996.331209865377
201701	eurogamer.pl	208	3544.0	1807.0	1233.0	608.0	1753.0	836.0	ga	0.3	17	1	0.0	0.0	3.0	425.43504063930743
201705	flightaware.com	208	39803.0	115646.0	10671.0	10756.0	14948.0	13430.0	qc	0.5	17	5	0.0	0.0	86.45238095238095	12429.09308061021
201702	gadventures.com	208	9874.0	23668.0	2294.0	3623.0	2915.0	4834.0	ga	0.3	17	2	0.0	20997.121199287405	13.0	2132.8417302914636
201705	goodreads.com	208	266410.0	603357.0	76873.0	114671.0	90661.0	137724.0	qc	0.5	17	5	6.0	207530.97144562006	1482.619047619048	226170.3675289232
201705	hunkemoller.nl	208	1733.0	812.0	455.0	216.0	512.0	225.0	ga	0.3	17	5	1.0	55894.26760364858	4.0	576.8750423609719
201702	ohme.pl	208	3478.0	970.0	1259.0	269.0	1444.0	311.0	ga	0.3	17	2	0.0	0.0	1.0	146.51157450736915
201701	potreningu.pl	208	2356.0	3224.0	941.0	730.0	1031.0	839.0	ga	0.3	17	1	1.0	34729.15900679212	17.2	2226.0320294718326
201701	rocketstock.com	208	267.0	5080.0	187.0	1855.0	198.0	2186.0	ga	0.3	17	1	0.0	0.0	59.48571428571429	7339.342071089385
201704	salahtimes.com	208	4868.0	1262.0	3420.0	913.0	4142.0	1055.0	ga	0.3	17	4	1.0	96666.696981188	3.0	437.9118818976598
201703	sectionhiker.com	208	925.0	882.0	530.0	526.0	624.0	622.0	qc	0.5	17	3	0.0	0.0	16.0	2398.2872169302564
201705	superuser.com	208	12413.0	159600.0	9589.0	118853.0	10635.0	128993.0	qc	0.5	17	5	3.0	138375.751686874	1656.21371961372	229703.29803884312
201701	technikboerse.com	208	4530.0	11143.0	1916.0	2664.0	2105.0	3070.0	ga	0.3	17	1	0.0	0.0	1.0	95.07946223705943
201704	tesco.pl	208	1622.0	1768.0	739.0	754.0	844.0	812.0	ga	0.3	17	4	0.0	0.0	4.0	699.0945894152285
201702	thrillist.com	208	19971.0	15541.0	16438.0	10292.0	17000.0	10753.0	ga	0.3	17	2	1.0	37197.49043927456	116.19999999999999	18208.188582178762
201701	websta.me	208	21730.0	28461.0	8330.0	8745.0	10963.0	9359.0	ga	0.3	17	1	0.0	0.0	53.4	6424.399028447395
201701	24mx.dk	208	45567.0	42146.0	7864.0	4786.0	9723.0	6185.0	ga	0.3	17	1	2.0	54009.05898345553	13.6	1384.7352456444592
201703	allposters.com	208	9952.0	23250.0	2798.0	4339.0	3391.0	4745.0	ga	0.3	17	3	1.0	10921.897769550196	47.6	7114.886199060459
201705	blockbuster.dk	208	647273.0	1013850.0	134224.0	155651.0	146499.0	169227.0	ga	0.3	17	5	8.0	238482.52557215115	713.5900432900434	109433.10920138746
201704	cameraboys.com	208	27883.0	36075.0	12574.0	15373.0	13026.0	16224.0	ga	0.3	17	4	1.0	48873.18340053329	29.0	5377.904739968391
201704	catawiki.com	208	26882.0	80217.0	5341.0	9257.0	7065.0	12218.0	ga	0.3	17	4	0.0	0.0	32.400000000000006	6200.930227093896
201701	clickpoftabuna.ro	208	1351.0	298.0	978.0	242.0	1096.0	246.0	ga	0.3	17	1	2.0	190636.01332811883	3.0	529.4415131581529
201704	daisuki.net	208	3533.0	13177.0	1076.0	2553.0	1558.0	3697.0	ga	0.3	17	4	0.0	13665.811716849985	62.2	10105.368985096655
201702	hardwarezone.com.sg	208	1687.0	2545.0	900.0	1530.0	975.0	1624.0	ga	0.3	17	2	0.0	0.0	9.0	1386.2022542771904
201702	iflscience.com	208	314558.0	103106.0	221050.0	74568.0	247571.0	82469.0	ga	0.3	17	2	2.0	112986.56914743043	1308.2571428571428	191215.8253641989
201704	kommersant.ru	208	4594.0	11410.0	1921.0	2072.0	2568.0	3752.0	ga	0.3	17	4	0.0	4139.384202257461	40.57142857142857	6511.766112755647
201704	markt.de	208	94798.0	39575.0	5139.0	3230.0	6550.0	4612.0	ga	0.3	17	4	0.0	0.0	13.0	2184.705526041425
201702	notebookcheck-ru.com	208	48.0	104.0	40.0	96.0	48.0	104.0	ga	0.3	17	2	0.0	0.0	6.0	781.0926915531817
201701	odlo.com	208	2997.0	5957.0	455.0	747.0	504.0	824.0	ga	0.3	17	1	2.0	49136.26091989914	1.0	117.78054428716776
201705	reyada.com	208	36.0	13.0	23.0	5.0	28.0	7.0	ga	0.3	17	5	29.0	2148544.7729713186	19.8	2770.429539142648
201705	shopify.co.uk	208	77.0	77.0	38.0	96.0	38.0	96.0	ga	0.3	17	5	0.0	11454.019417221089	1.0	174.0427824288456
201703	thoughtcatalog.com	208	49124.0	39928.0	32562.0	20994.0	35709.0	22458.0	qc	0.5	17	3	3.0	179333.23807945638	261.79999999999995	39966.108649004804
201702	webpagetest.org	208	544.0	7080.0	85.0	1139.0	113.0	1433.0	ga	0.3	17	2	0.0	3465.826218341428	14.6	2189.626108058796
201703	wittybunny.com	208	18946.0	2660.0	2607.0	434.0	2786.0	456.0	ga	0.3	17	3	0.0	35114.925278704875	8.0	1153.4982060269542
201704	worldsbk.com	208	10074.0	10831.0	2627.0	2048.0	3464.0	2941.0	ga	0.3	17	4	0.0	43687.193928784436	13.0	3019.2524524976416
201703	anything2mp3.com	208	1076.0	20583.0	356.0	4156.0	452.0	5438.0	qc	0.5	17	3	0.0	0.0	76.39999999999999	10232.364337073635
201705	axs.com	208	7533.0	8302.0	5266.0	4658.0	5811.0	5177.0	qc	0.5	17	5	0.0	17114.08381344238	32.6	5120.785355883696
201702	birdlife.org	208	500.0	1199.0	337.0	552.0	385.0	711.0	qc	0.5	17	2	0.0	0.0	2.0	345.4883523930571
201704	deviantart.com	208	653810.0	2535629.0	114696.0	177008.0	175749.0	350653.0	qc	0.5	17	4	0.0	11188.000697074327	2070.4476523476524	319823.07637642935
201702	elgiganten.dk	208	6245663.0	7092107.0	1552675.0	1124438.0	1993659.0	1425101.0	ga	0.3	17	2	196.0	2433415.610409026	7805.10476190476	1159972.9728143034
