ga_analysis.dt	ga_analysis.site	ga_analysis.country	ga_analysis.pageviewmobile	ga_analysis.pageviewonline	ga_analysis.uniqmobile	ga_analysis.uniqonline	ga_analysis.visitsmobile	ga_analysis.visitsonline	ga_analysis.year	ga_analysis.month	ga_analysis.panel_raw_visits	ga_analysis.panel_est_visits	ga_analysis.panel_page_views
201605	yupptv.com	356	513758.0	1479112.0	223987.0	481364.0	255576.0	657863.0	16	5	1122.0	416439.8056687889	635968.1799820097
201604	zergnet.com	356	0.0	0.0	324238.0	241829.0	350398.0	262876.0	16	4	2423.0	315099.6151166255	893838.601648661
201610	zonalinfo.com	356	249076.0	271324.0	153741.0	142032.0	160740.0	153332.0	16	10	513.0	82900.23130121984	144519.11445960985
201606	8tracks.com	356	154566.0	148129.0	96465.0	78439.0	106383.0	97124.0	16	6	530.0	159008.4512018152	649714.9623544409
201701	90min.in	356	3981235.0	209452.0	2376316.0	115874.0	4376714.0	143485.0	17	1	9761.0	1156029.0186351275	1491046.533397738
201603	airvistara.com	356	0.0	0.0	162732.0	255677.0	196525.0	311837.0	16	3	989.0	154824.2248053378	370339.8659067742
201703	amydus.com	356	450441.0	98205.0	100938.0	16654.0	126657.0	20688.0	17	3	153.0	21753.554032064418	97752.34370716913
201701	anandabazar.com	356	2.2381769E7	2.3155981E7	5747774.0	2194559.0	8112105.0	3666549.0	17	1	4543.0	1449660.764764844	3919849.952939544
201603	anchorfree.us	356	2424635.0	1385261.0	154850.0	86711.0	288514.0	167375.0	16	3	321.0	44835.66264487016	63377.70291893166
201612	antarvasnadesistories.com	356	610738.0	142833.0	156841.0	40891.0	168556.0	43897.0	16	12	370.0	38019.22907910586	89228.37434574848
201610	asexpictures.net	356	604292.0	291557.0	160012.0	82105.0	170299.0	88650.0	16	10	178.0	21316.750594263103	30768.15210967957
201701	astrocenter.com	356	652818.0	180628.0	115963.0	45025.0	144731.0	49678.0	17	1	469.0	50146.914228999005	198312.0267517036
201605	astrocenter.com	356	551308.0	199140.0	98215.0	49376.0	123927.0	55217.0	16	5	718.0	91287.92019167307	359256.0696755675
201703	bajajfinserv.in	356	4104928.0	2974768.0	1248853.0	809080.0	2003631.0	1581587.0	17	3	2854.0	643569.5979963747	1710315.7688643679
201603	bollywoodmasti.tv	356	0.0	0.0	119787.0	27416.0	126207.0	29571.0	16	3	580.0	68511.12248160441	80430.83409191106
201612	bravotube.net	356	1.0647639E7	2504471.0	4516348.0	1203811.0	4895280.0	1288136.0	16	12	5374.0	807856.719411394	1059213.884370628
201612	breitbart.com	356	152261.0	70800.0	90397.0	41416.0	101567.0	46399.0	16	12	89.0	45398.80532896179	53209.2536425979
201608	bubbaporn.com	356	1558929.0	455126.0	530090.0	210869.0	541867.0	214418.0	16	8	2103.0	261907.63079942175	637344.8702725694
201605	careerindia.com	356	411583.0	494775.0	153267.0	135982.0	162763.0	146386.0	16	5	1856.0	207716.05410769873	499920.296008432
201611	circuitstoday.com	356	307573.0	276130.0	162126.0	144218.0	190774.0	166931.0	16	11	1494.0	165554.28815400798	238952.15582923085
201607	collegedekho.com	356	412990.0	1124857.0	164330.0	468741.0	181454.0	505232.0	16	7	742.0	90638.17821931525	115372.81649659353
201701	coverfox.com	356	944468.0	1560320.0	184492.0	256184.0	224710.0	314544.0	17	1	343.0	84269.71617169135	268664.0411471771
201702	credr.com	356	1297369.0	472362.0	412078.0	68241.0	618634.0	136819.0	17	2	1725.0	211067.06085685	584846.2827127837
201702	dailyhindisms.com	356	191557.0	43863.0	142910.0	33859.0	153119.0	36775.0	17	2	615.0	52671.33792750758	62716.4811341919
201608	deshabhimani.com	356	237634.0	396896.0	85703.0	83372.0	100041.0	108309.0	16	8	472.0	90194.26584935507	193847.8947151059
201601	desimartini.com	356	0.0	0.0	2126988.0	659787.0	2392202.0	734127.0	16	1	13816.0	1680609.2515085472	1951996.2625789193
201602	diarioregistrado.com	356	0.0	0.0	122330.0	7458.0	150311.0	14427.0	16	2	2.0	226.534159836615	226.534159836615
201703	diply.com	356	7747785.0	618300.0	2354349.0	199001.0	2625714.0	217321.0	17	3	860.0	123375.75231755358	332933.96650753263
201607	diply.com	356	1.1022135E7	2487198.0	3560960.0	700317.0	4098892.0	802073.0	16	7	10326.0	1648624.7162697602	4111870.2957905196
201611	divyabhaskar.co.in	356	2.39332125E8	7.5377531E7	1.3440495E7	2434492.0	1.9702038E7	4190155.0	16	11	2643.0	679285.4044333216	884449.6545154591
201610	easypolicy.com	356	166919.0	143743.0	116746.0	78013.0	139612.0	91941.0	16	10	532.0	75899.391360357	101879.13365729986
201601	education.com	356	311514.0	404748.0	122066.0	115186.0	137145.0	128521.0	16	1	960.0	127873.94745694511	269493.2611040487
201702	edupristine.com	356	227151.0	371300.0	100241.0	95292.0	119354.0	116915.0	17	2	420.0	47957.69024807719	98439.43161105867
201703	enggwave.com	356	720526.0	581236.0	218794.0	148218.0	271513.0	177578.0	17	3	1210.0	160821.60101001948	351570.8000143992
201603	enjin.com	356	272422.0	154648.0	151099.0	78667.0	158128.0	84285.0	16	3	7.0	1471.907481931628	2507.183349913741
201610	enotes.com	356	0.0	0.0	542011.0	238288.0	641272.0	274236.0	16	10	6226.0	552983.587875569	883445.4915846953
201702	entertainmentfact.com	356	453178.0	372640.0	161674.0	124707.0	181686.0	132696.0	17	2	465.0	85205.12599664177	107810.19980014281
201605	exportersindia.com	356	736204.0	1883377.0	211822.0	373389.0	234749.0	462408.0	16	5	752.0	202038.0969948341	398392.4213815352
201701	fashionbeans.com	356	162071.0	47142.0	100135.0	21904.0	107624.0	24006.0	17	1	285.0	41272.041743906106	63095.53396778495
201702	femina.in	356	2.1606371E7	1840899.0	1875235.0	233842.0	2097516.0	265701.0	17	2	2155.0	207614.8075085105	241784.75278036905
201703	filmibeat.com	356	8.7457492E7	5.6712866E7	1.0915014E7	4508942.0	1.5230016E7	7017183.0	17	3	14400.0	2902916.762759881	9250386.677766409
201607	filmibeat.com	356	2.2968694E7	4.1586609E7	5427560.0	3703804.0	6885713.0	5593259.0	16	7	15958.0	3052734.1229304243	6095428.830827245
201609	fossbytes.com	356	415846.0	234980.0	299298.0	132339.0	337273.0	157531.0	16	9	829.0	257687.4284996054	314618.2286433297
201612	freejobs-alert.com	356	3351352.0	2324385.0	592250.0	355419.0	631312.0	375734.0	16	12	1430.0	234311.56197825656	558508.2405932695
201610	furlenco.com	356	502158.0	343012.0	200299.0	107584.0	237163.0	119076.0	16	10	803.0	102951.8856158799	144706.0344947886
201703	goodmenproject.com	356	992500.0	112630.0	680924.0	54846.0	781225.0	65597.0	17	3	891.0	82474.95471018876	125863.5610071456
201607	goodmenproject.com	356	663783.0	100860.0	450854.0	60388.0	508752.0	69645.0	16	7	1461.0	162603.69475910737	206174.21517154117
201612	gqindia.com	356	2795040.0	700049.0	433087.0	113790.0	507073.0	135432.0	16	12	588.0	137400.48221144895	198835.40847204305
201703	gradeup.co	356	2307190.0	4446154.0	1283732.0	1050786.0	1471975.0	1482551.0	17	3	4980.0	859130.7215641527	1246257.8237961186
201607	gradeup.co	356	133191.0	47024.0	90587.0	22051.0	102827.0	27204.0	16	7	530.0	53561.99887211208	82627.33085116345
201701	hackerearth.com	356	326795.0	3405033.0	90294.0	317285.0	120737.0	558015.0	17	1	554.0	170385.05501972433	497922.907359707
201607	happyclips.info	356	356249.0	21630.0	152972.0	14182.0	167398.0	15107.0	16	7	540.0	38710.5491706435	76641.21127237182
201609	hdfcbank.com	356	1.6911499E7	7.0108059E7	6068231.0	1.9391794E7	7612355.0	2.6519248E7	16	9	18029.0	6747399.898809627	1.172003101283647E7
201604	hindustantimes.com	356	0.0	0.0	5557386.0	4713941.0	6407226.0	6169727.0	16	4	20469.0	4062997.43246127	4701535.8591936175
201701	iffcotokio.co.in	356	451544.0	792141.0	78413.0	102093.0	103870.0	135625.0	17	1	212.0	45185.920299298916	110081.60838585594
201702	imgfy.net	356	425564.0	251431.0	80405.0	27105.0	109680.0	43444.0	17	2	145.0	28531.731597308855	303534.32592308876
201602	indusind.com	356	0.0	0.0	152437.0	487693.0	177617.0	594707.0	16	2	471.0	125241.92904360409	224485.50518367602
201608	jezebel.com	356	145653.0	54635.0	112910.0	35213.0	119842.0	38646.0	16	8	381.0	85945.7955008131	94316.41548672282
201608	just4troll.org	356	305847.0	9482.0	238840.0	6832.0	250609.0	7202.0	16	8	225.0	15785.6179623106	23633.735447332783
201608	karnataka.com	356	144411.0	128088.0	101991.0	84084.0	111827.0	94237.0	16	8	578.0	82311.43291745568	105195.1519497102
201601	kaunsa.com	356	0.0	0.0	91779.0	73790.0	102842.0	80156.0	16	1	454.0	73967.66772690571	189519.1276684597
201702	kotaku.com	356	684297.0	82016.0	414582.0	48606.0	558136.0	55545.0	17	2	202.0	67779.60093235329	77476.57764872717
201606	kotaku.com	356	150745.0	114652.0	102140.0	70247.0	115045.0	79570.0	16	6	413.0	161180.26860012993	195387.60314437145
201604	libero.pe	356	0.0	0.0	74770.0	2884.0	111064.0	3386.0	16	4	3.0	3408.4430855011033	5714.693822434169
201703	lifestylestores.com	356	6106077.0	1368055.0	836988.0	169766.0	1105421.0	218135.0	17	3	1362.0	150167.04292388458	630849.8874434226
201612	livehindustan.com	356	2.149558E7	8451911.0	5924125.0	1328052.0	7039138.0	1684653.0	16	12	2571.0	406676.0388142415	503214.14356071665
201702	magicbricks.com	356	4028405.0	3.2863336E7	1906915.0	3914890.0	2053697.0	4949398.0	17	2	2702.0	580086.9057873826	797039.5646236086
201606	magicbricks.com	356	3453029.0	5.9418055E7	726311.0	4877583.0	872191.0	6422796.0	16	6	4974.0	978910.7732817743	1443334.5744518638
201612	manyavar.com	356	427077.0	278546.0	176485.0	65381.0	198198.0	74687.0	16	12	671.0	94893.92824201232	298241.88338668627
201611	meraevents.com	356	447677.0	603251.0	92535.0	79524.0	104727.0	98962.0	16	11	270.0	57100.68363792717	95314.86831970829
201612	movie4net.net	356	306292.0	183874.0	180244.0	103470.0	191461.0	110204.0	16	12	694.0	138433.13370805618	243417.19859555233
201601	nativeplanet.com	356	1152567.0	2309091.0	269254.0	211540.0	304203.0	237427.0	16	1	738.0	104102.84885674524	210128.95149625014
201601	netmeds.com	356	0.0	0.0	157586.0	302278.0	171396.0	332493.0	16	1	755.0	207793.38155904584	567634.8636980109
201608	nobroker.in	356	4425050.0	4876150.0	520837.0	450584.0	726855.0	630294.0	16	8	2611.0	377147.35279223457	2921131.9005460055
201702	pakwangali.in	356	3222968.0	262504.0	1767797.0	81912.0	2423775.0	92457.0	17	2	1252.0	133474.34007695277	216582.64466854333
201606	pakwangali.in	356	3347758.0	684778.0	1259923.0	177753.0	1587832.0	218303.0	16	6	2187.0	267874.89552825794	594000.8779507871
201602	policybazaar.com	356	0.0	0.0	318517.0	610814.0	379866.0	783437.0	16	2	784.0	147357.411051599	210813.0228599912
201603	pressroomvip.com	356	396249.0	106298.0	106249.0	27173.0	116648.0	29744.0	16	3	627.0	75445.97244148627	241372.95686981818
201601	quikr.com	356	0.0	0.0	8459718.0	8425744.0	1.0558783E7	1.1002512E7	16	1	51371.0	9854140.14400742	2.6903083082543977E7
201601	quizlet.com	356	296354.0	463671.0	168775.0	160723.0	183469.0	182984.0	16	1	1762.0	223365.93415919016	353604.386164858
201611	radass.com	356	206172.0	43119.0	101777.0	16788.0	118804.0	20669.0	16	11	206.0	38194.64746553778	193695.08655911207
201703	rarescandals.xyz	356	649601.0	229419.0	86914.0	28378.0	101403.0	32033.0	17	3	117.0	28089.765160600447	83071.45970029534
201701	readwhere.com	356	445754.0	522049.0	170746.0	193664.0	188026.0	216870.0	17	1	734.0	204380.9887253239	648327.3772357494
201701	resultview.in	356	232269.0	135638.0	116267.0	57736.0	127355.0	61909.0	17	1	483.0	59159.88588199117	140720.58551082795
201611	ridiculously.com	356	3185067.0	457497.0	2381814.0	325091.0	2640920.0	364951.0	16	11	2637.0	438837.35151197476	2434102.1710885963
201702	sattamatkag.in	356	277353.0	21835.0	107542.0	10253.0	191129.0	15919.0	17	2	396.0	30591.330042019566	117090.34109689573
201604	sciencedaily.com	356	191154.0	235132.0	123351.0	113154.0	132135.0	126520.0	16	4	750.0	144672.71638461345	191403.36626663044
201608	shmoop.com	356	567815.0	458286.0	187835.0	101091.0	225245.0	119580.0	16	8	2483.0	235023.47428800174	571206.6008377009
201603	souq.com	356	0.0	0.0	161166.0	200179.0	188749.0	238420.0	16	3	149.0	18749.900600399822	22185.121222356353
201611	southlive.in	356	2201679.0	471659.0	1243226.0	169046.0	1539209.0	226502.0	16	11	31.0	4170.145130571522	4253.148900760167
201609	spanishdict.com	356	358669.0	254961.0	77021.0	38868.0	100791.0	50695.0	16	9	690.0	71139.52484522303	145263.78578389745
201610	squareyards.com	356	158355.0	318878.0	99137.0	53251.0	112783.0	81215.0	16	10	226.0	37091.436534376764	48999.88766693765
201703	state.gov	356	963034.0	1.1785496E7	238496.0	413609.0	325896.0	614598.0	17	3	137.0	42089.34013420142	59202.32492163087
201609	styletag.com	356	3455632.0	1019674.0	489614.0	90722.0	613034.0	115380.0	16	9	1589.0	151401.2891591984	201935.2142350092
201611	success.com	356	284991.0	94130.0	183845.0	53884.0	210402.0	61034.0	16	11	573.0	87615.20496858469	115914.5535652171
201608	tamilkamaveri.com	356	3.2066074E7	5464412.0	1483162.0	282362.0	1952632.0	342028.0	16	8	2957.0	370958.6457699055	2825191.834622416
201603	tatasky.com	356	0.0	0.0	963502.0	1328831.0	1253760.0	1607706.0	16	3	5482.0	1154057.2059917806	2741202.4677815954
201602	taxiforsure.com	356	254233.0	346138.0	128871.0	121798.0	150106.0	153904.0	16	2	1928.0	216737.5068420531	377602.22634717973
201611	telenor.in	356	2715327.0	1306537.0	432850.0	287277.0	595249.0	343139.0	16	11	1746.0	346442.4234943312	1308595.5807866033
201609	thechive.com	356	2723574.0	369370.0	1322137.0	153677.0	1440180.0	164472.0	16	9	3372.0	450621.0179510784	780535.1327980467
201605	thedailystar.net	356	338250.0	93136.0	152244.0	31663.0	173304.0	36346.0	16	5	143.0	30083.345080345072	39327.30209797624
201610	thereportertimes.com	356	317078.0	78128.0	212424.0	61938.0	227510.0	65331.0	16	10	568.0	85908.62286391878	99811.14252528446
201608	tinypic.com	356	383481.0	147647.0	198508.0	43753.0	218003.0	49464.0	16	8	406.0	103027.82763448278	181449.78538086193
201607	tjori.com	356	288247.0	95484.0	97227.0	20207.0	103927.0	22613.0	16	7	198.0	32373.420301080652	83462.4273425927
201610	tribune.com.pk	356	1422138.0	953106.0	756549.0	318739.0	873029.0	394760.0	16	10	1985.0	453386.95200362324	661315.8181778883
201604	tune.pk	356	0.0	0.0	1278057.0	959400.0	1677696.0	1440365.0	16	4	5070.0	642006.8651076229	1146793.671808744
201701	utimf.com	356	502027.0	864043.0	191330.0	124237.0	221292.0	178325.0	17	1	100.0	22388.346862104623	63103.39186663765
201703	variety.com	356	359653.0	241728.0	235973.0	129317.0	248144.0	137445.0	17	3	394.0	109332.7739489669	159517.37865971195
201609	veblr.com	356	4926729.0	73894.0	2242068.0	20141.0	2532580.0	22361.0	16	9	5340.0	560120.5581802995	909351.9351282184
201702	viralthread.com	356	429930.0	73946.0	177622.0	24290.0	193496.0	26914.0	17	2	194.0	36648.88546484499	66065.92662944703
201603	w3i.in	356	0.0	0.0	237135.0	367518.0	272478.0	420827.0	16	3	1252.0	183412.7264322921	350227.52502789896
201701	waistshaperz.com	356	167412.0	5891.0	96241.0	1641.0	111244.0	1812.0	17	1	162.0	25637.873469568207	33673.65777288646
201701	wayn.com	356	429563.0	531706.0	120702.0	101786.0	142739.0	118884.0	17	1	201.0	34466.51851303785	106094.6880393263
201605	wayn.com	356	365536.0	624752.0	103667.0	117613.0	122091.0	143411.0	16	5	318.0	69713.57201803706	215754.6253551131
201602	whatshot.in	356	0.0	0.0	154081.0	117222.0	165166.0	125698.0	16	2	1354.0	139600.21351245823	196442.68783559705
201703	wishesmessages.com	356	1660489.0	229872.0	1261956.0	174051.0	1368891.0	185006.0	17	3	7924.0	736339.4835685681	907176.5531827313
201607	wishesmessages.com	356	1067566.0	216749.0	786165.0	156144.0	853195.0	169086.0	16	7	8565.0	769499.5971570559	915320.830518248
201701	xfreehd.com	356	1385753.0	267881.0	341576.0	70508.0	386206.0	76047.0	17	1	560.0	63308.97633114757	164833.15830558672
201602	xvideosx.com.br	356	0.0	0.0	109226.0	44342.0	120384.0	48716.0	16	2	199.0	23010.352003556807	46477.76691017929
201702	yummytummyaarthi.com	356	809513.0	208402.0	404832.0	79107.0	475884.0	95047.0	17	2	1069.0	120149.4567349115	195573.66920096794
201606	yummytummyaarthi.com	356	1136837.0	409852.0	507917.0	137172.0	600367.0	165532.0	16	6	2468.0	310223.77937203046	526406.666420095
201609	zenparent.in	356	536858.0	65982.0	267350.0	35714.0	289407.0	38972.0	16	9	342.0	57940.197978697244	134896.67367867357
201601	90min.com	356	1867719.0	255215.0	758623.0	126409.0	1121624.0	156583.0	16	1	3520.0	454174.5520636966	674429.2872360426
201703	91mobiles.com	356	2.0857085E7	9572936.0	6036552.0	2695715.0	6915617.0	3448402.0	17	3	2539.0	411216.54201258277	575232.3530906197
201607	91mobiles.com	356	1.7293815E7	9431955.0	3929814.0	2426062.0	4719537.0	3049990.0	16	7	3326.0	516199.81877787097	719802.1882026546
201601	9game.com	356	0.0	0.0	4644048.0	735380.0	5174829.0	843178.0	16	1	4855.0	610728.923024253	861250.729451143
201608	airtel.in	356	2.9460675E7	5.6328851E7	1.0797026E7	1.2104306E7	1.2418801E7	1.4375561E7	16	8	44172.0	5415447.869400777	1.2749316478761595E7
201611	all.biz	356	297113.0	193768.0	131990.0	87419.0	140135.0	92776.0	16	11	1.0	136.12645239963453	136.12645239963453
201610	allindiajobs.in	356	870326.0	1065771.0	240656.0	210475.0	273931.0	242117.0	16	10	1368.0	195420.43626992346	352248.4281943909
201608	allwomenstalk.com	356	2828429.0	1352525.0	515108.0	207162.0	563158.0	223901.0	16	8	1439.0	135420.33075094342	182690.96174805376
201604	axisbank.com	356	0.0	0.0	1166145.0	6446378.0	1459836.0	8714262.0	16	4	7095.0	1996087.8108946215	3863467.5221072235
201611	bajajauto.com	356	1483691.0	1023664.0	503086.0	252016.0	651739.0	292409.0	16	11	1883.0	280732.5181135879	582228.8848817194
201702	bandcamp.com	356	256003.0	191230.0	159267.0	70328.0	168207.0	80812.0	17	2	61.0	13678.112938024491	22083.442142280266
201606	banglanews24.com	356	1704901.0	91556.0	583760.0	32917.0	771779.0	36850.0	16	6	19.0	7146.54950289113	8760.867161540651
201702	bharatmatrimony.com	356	510495.0	2623932.0	175680.0	870399.0	215047.0	1051800.0	17	2	611.0	129716.02143119804	157128.50322871143
201612	bigthink.com	356	131932.0	64689.0	96648.0	38705.0	108979.0	43808.0	16	12	228.0	64273.93740129159	77998.18411158111
201601	biobiochile.cl	356	0.0	0.0	99238.0	4002.0	102968.0	5864.0	16	1	1.0	1377.481255548633	1377.481255548633
201606	canalporno.com	356	2171357.0	76066.0	445571.0	22188.0	549238.0	24289.0	16	6	19.0	4885.465432820984	8528.03980634986
201609	catchnews.com	356	2656834.0	619502.0	1599918.0	313773.0	1660485.0	335528.0	16	9	2396.0	353242.5277424893	457559.6507116469
201610	collegedunia.com	356	1746040.0	1079779.0	554199.0	359543.0	623629.0	399453.0	16	10	4086.0	457997.43767400977	1475078.6234846856
201603	collegehumor.com	356	1915885.0	352461.0	982031.0	178959.0	1081434.0	200709.0	16	3	3463.0	488957.3264624412	974813.5773243877
201703	cricketnmore.com	356	2445760.0	143529.0	742721.0	35991.0	836027.0	49595.0	17	3	32.0	5927.977731504265	9207.52719149348
201611	dailylifetech.com	356	161222.0	8584.0	119297.0	7712.0	123153.0	7783.0	16	11	237.0	26693.974562547835	34771.944954084414
201603	datanta.in	356	0.0	0.0	96721.0	53217.0	104498.0	57179.0	16	3	371.0	51802.55702840892	189945.404277528
201609	decathlon.in	356	1756166.0	2550026.0	280870.0	308680.0	354008.0	400343.0	16	9	405.0	105488.33535378306	262987.61066975194
201703	dorkly.com	356	355364.0	64698.0	220902.0	29653.0	250112.0	33603.0	17	3	213.0	43467.08109976304	84649.46634632292
201607	dorkly.com	356	317130.0	123695.0	149143.0	51875.0	172157.0	58979.0	16	7	841.0	229738.53316743692	432927.40140118485
201612	duapps.com	356	608406.0	11357.0	332633.0	5598.0	357118.0	6026.0	16	12	79.0	11681.040123349787	15237.471992649287
201604	dubizzle.com	356	0.0	0.0	119653.0	120488.0	153184.0	154934.0	16	4	54.0	7718.4777522053555	9458.447044627015
201611	eastcoastdaily.com	356	3680505.0	995641.0	1086651.0	198405.0	1449059.0	272159.0	16	11	1356.0	219559.5144739353	293053.40475135186
201604	economist.com	356	301178.0	465959.0	195646.0	201201.0	218296.0	237668.0	16	4	788.0	285969.16061327176	362185.78621493315
201701	embibe.com	356	347038.0	279070.0	102510.0	50216.0	113320.0	55689.0	17	1	975.0	95110.09739479181	233013.3059801119
201605	embibe.com	356	1116157.0	1492858.0	211285.0	172704.0	233101.0	194420.0	16	5	2706.0	323268.95602611575	486516.37379247235
201611	ezeego1.co.in	356	358145.0	414028.0	140040.0	81921.0	156232.0	95691.0	16	11	344.0	45521.40388517073	61077.03198811937
201611	fapset.com	356	383909.0	84771.0	93260.0	20026.0	101217.0	21211.0	16	11	80.0	16626.096086511243	47759.366372592456
201702	filehippo.com	356	3135878.0	1.8033675E7	799998.0	4245120.0	916440.0	4827550.0	17	2	2572.0	1653904.9928818408	4909604.2577393865
201602	fitpregnancy.com	356	369447.0	93308.0	207638.0	49061.0	220206.0	51173.0	16	2	916.0	100596.90772552707	174002.71391866807
201603	flavorsofmumbai.com	356	0.0	0.0	124056.0	43142.0	136309.0	45421.0	16	3	948.0	95266.11665035594	136326.48818295734
201610	flirchi.com	356	2886088.0	526518.0	1126658.0	331908.0	1156902.0	346236.0	16	10	975.0	153715.42085986657	216202.15226351062
201601	forbes.com	356	0.0	0.0	1603365.0	1844201.0	1776322.0	2101657.0	16	1	13243.0	3054343.5267773136	9720804.409703204
201611	free-sex-pic.com	356	349287.0	103519.0	140305.0	57043.0	149778.0	60748.0	16	11	192.0	28207.753537383654	42756.7697783271
201611	gametop.com	356	7112996.0	7749276.0	1477509.0	1452373.0	1771580.0	1989729.0	16	11	2399.0	615018.1719669213	1605307.3919971273
201702	goibibobusiness.com	356	1089159.0	74197.0	194600.0	7295.0	204047.0	8655.0	17	2	2.0	1571.108570373204	1571.108570373204
201610	goisrael.in	356	245133.0	69525.0	181827.0	45308.0	198888.0	49787.0	16	10	458.0	57577.61158928415	69011.009696241
201611	grabhouse.com	356	600116.0	302246.0	349203.0	218093.0	371482.0	231022.0	16	11	1849.0	223224.68138763827	297793.9283756738
201610	hdmovie14.net	356	508527.0	691087.0	193999.0	209655.0	239897.0	260656.0	16	10	553.0	147716.65736366375	264044.38732012664
201612	headhonchos.com	356	523439.0	706199.0	163927.0	201656.0	248749.0	233131.0	16	12	313.0	87179.44432908861	239747.10998326895
201601	hirelateral.com	356	0.0	0.0	359589.0	299618.0	412113.0	360265.0	16	1	2775.0	401613.97572406864	936614.444934853
201612	hollywoodreporter.com	356	1707488.0	1426056.0	240466.0	131204.0	262837.0	141990.0	16	12	847.0	197824.31195515086	1105260.5640054704
201602	homegrown.co.in	356	0.0	0.0	97700.0	54138.0	106098.0	58881.0	16	2	472.0	86440.55271386396	96935.02503178944
201702	hotactresslook.com	356	479625.0	196315.0	245522.0	100265.0	262800.0	111433.0	17	2	434.0	48990.84133576718	82037.39973427057
201611	htcampus.com	356	705591.0	602687.0	248304.0	177303.0	270990.0	192902.0	16	11	332.0	36488.629160818	44442.30007612034
201612	ibpsrecruitment.in	356	1383806.0	1200495.0	601710.0	463630.0	689965.0	505953.0	16	12	2812.0	388230.1514578873	652468.2265574529
201610	india-allinone.com	356	226375.0	179691.0	101733.0	74948.0	113490.0	80802.0	16	10	239.0	47578.96589848261	86308.62361503653
