site	country	platform	rawvisits	estimatedvisits	year	month
business.panasonic.com	100	desktop	2	375.3556198	17	4
business.panasonic.com	356	desktop	51.2	5890.68252	17	4
business.panasonic.com	484	desktop	14	3723.034938	17	4
business.panasonic.com	804	desktop	13	493.7994102	17	4
business.panasonic.com	84036	desktop	24	3843.536189	17	4
business.panasonic.com	84037	desktop	11.6	2168.228626	17	4
business.panasonic.com	422	desktop	1	75.9249663	17	4
business.panasonic.com	710	desktop	2.6	622.7544729	17	4
business.panasonic.com	999	desktop	1227.647783	171251.0284	17	4
business.panasonic.com	84039	desktop	8	1476.712517	17	4
business.panasonic.com	8	desktop	1	125.8963025	17	4
business.panasonic.com	40	desktop	3	600.5513803	17	4
business.panasonic.com	104	desktop	1	45.25726763	17	4
business.panasonic.com	360	desktop	12	1475.376445	17	4
business.panasonic.com	392	desktop	19.6	5331.547422	17	4
business.panasonic.com	616	desktop	17.6	2909.488827	17	4
business.panasonic.com	840	desktop	416.762069	73946.8646	17	4
business.panasonic.com	84040	desktop	4	854.3264556	17	4
business.panasonic.com	233	desktop	1	93.29264739	17	4
business.panasonic.com	84041	desktop	3	427.3968486	17	4
business.panasonic.com	170	desktop	3	1016.437785	17	4
business.panasonic.com	458	desktop	13	1166.798024	17	4
business.panasonic.com	554	desktop	3	567.1574981	17	4
business.panasonic.com	586	desktop	3	232.6601294	17	4
business.panasonic.com	682	desktop	10	1111.938114	17	4
business.panasonic.com	84010	desktop	10.8	1699.568306	17	4
business.panasonic.com	84042	desktop	21	3715.999766	17	4
business.panasonic.com	203	desktop	1	208.5845568	17	4
business.panasonic.com	84011	desktop	1	105.9560217	17	4
business.panasonic.com	12	desktop	2	139.0035028	17	4
business.panasonic.com	76	desktop	8	1847.778369	17	4
business.panasonic.com	268	desktop	3	577.3964963	17	4
business.panasonic.com	300	desktop	9.6	1270.741076	17	4
business.panasonic.com	364	desktop	13.48571429	1508.406108	17	4
business.panasonic.com	428	desktop	2	212.1296113	17	4
business.panasonic.com	620	desktop	3	576.4797543	17	4
business.panasonic.com	84012	desktop	31	6178.186917	17	4
business.panasonic.com	84044	desktop	3	451.738905	17	4
business.panasonic.com	GA	desktop	0	154853	16	3
business.panasonic.com	GA	desktop	0	156865	16	4
business.panasonic.com	GA	desktop	0	175926	16	5
business.panasonic.com	GA	desktop	0	151169	16	6
business.panasonic.com	GA	desktop	0	132134	16	7
business.panasonic.com	GA	desktop	0	120537	16	8
business.panasonic.com	GA	desktop	0	168391	16	9
business.panasonic.com	GA	desktop	0	163037	16	10
business.panasonic.com	GA	desktop	0	169261	16	11
business.panasonic.com	GA	desktop	0	126428	16	12
business.panasonic.com	GA	desktop	0	157841	17	1
business.panasonic.com	GA	desktop	0	146344	17	2
business.panasonic.com	GA	desktop	0	160170	17	3
business.panasonic.com	GA	desktop	0	129518	17	4
